city,cityAra,lat,lng,country,iso2,iso3
Walnut,جوز,34.0334,-117.8593,United States,US,USA
Ballwin,بالوين,38.595,-90.5501,United States,US,USA
Carney,كارني,39.405,-76.5236,United States,US,USA
Gloucester,غلوستر,42.626,-70.6897,United States,US,USA
North Andover,شمال اندوفر,42.6713,-71.0865,United States,US,USA
Kibiti,Kibiti,-7.7296,38.95,Tanzania,TZ,TZA
Moanda,مواندا,-1.5655,13.2,Gabon,GA,GAB
Ypacarai,Ypacarai,-25.41,-57.28,Paraguay,PY,PRY
Kerrville,كيرفيل,30.0398,-99.1319,United States,US,USA
East Liverpool,الشرق ليفربول,40.6333,-80.5677,United States,US,USA
Kombissiri,Kombissiri,12.064,-1.334,Burkina Faso,BF,BFA
Svetogorsk,سفيتوغرسك,61.1013,28.9177,Russia,RU,RUS
Milford Mill,ميلفورد مطحنة,39.3444,-76.7668,United States,US,USA
Wuyuan,ويوان,41.0896,108.2722,China,CN,CHN
Villa Ángela,فيلا أنجيلو,-27.5833,-60.7167,Argentina,AR,ARG
Madison Heights,ماديسون هايتس,42.5073,-83.1034,United States,US,USA
Kulat,Kulat,-8.7151,115.1841,Indonesia,ID,IDN
Orcutt,Orcutt,34.8668,-120.4269,United States,US,USA
Casma,كاسما,-9.44,-78.21,Peru,PE,PER
Bourèm Guindou,Bourèm Guindou,16.9004,-0.35,Mali,ML,MLI
Mavinga,مافينغا,-15.7895,20.36,Angola,AO,AGO
Winona,وينونا,44.0509,-91.6689,United States,US,USA
Livingston,ليفينغستون,40.7855,-74.3291,United States,US,USA
Milton,ميلتون,41.009,-76.8506,United States,US,USA
Warrnambool,وارنامبول,-38.38,142.47,Australia,AU,AUS
Athens,أثينا,39.3269,-82.0987,United States,US,USA
Castro,كاسترو,-42.4808,-73.7623,Chile,CL,CHL
Sunbury,صنبري,-37.5696,144.71,Australia,AU,AUS
Kent,كينت,41.149,-81.361,United States,US,USA
Chicago Heights,شيكاغو مرتفعات,41.5101,-87.6347,United States,US,USA
South Lake Tahoe,جنوب بحيرة تاهو,38.9393,-119.9828,United States,US,USA
Lawrenceville,لورينسيفيل,33.9525,-83.9928,United States,US,USA
Rexburg,ريكسبورغ,43.8222,-111.7924,United States,US,USA
North Chicago,شمال شيكاغو,42.3172,-87.8596,United States,US,USA
Kabalo,كابالو,-6.0496,26.91,Congo (Kinshasa),CD,COD
Shīeli,Shīeli,44.167,66.75,Kazakhstan,KZ,KAZ
Fountain,نافورة,38.6888,-104.6829,United States,US,USA
Mandalī,مندلي,33.7436,45.5464,Iraq,IQ,IRQ
Highland Park,حديقة المرتفعات,42.1823,-87.8105,United States,US,USA
Sovetskaya Gavan’,"سوفتسكايا غافان """,48.9699,140.2749,Russia,RU,RUS
Ukiah,أوكيه,39.1463,-123.2105,United States,US,USA
Somerset,سومرست,37.0816,-84.6089,United States,US,USA
Crown Point,كراون بوينت,41.4141,-87.3456,United States,US,USA
New Iberia,نيو أيبيريا,30.0049,-91.8202,United States,US,USA
Jaguarão,Jaguarão,-32.56,-53.37,Brazil,BR,BRA
Saratoga Springs,ساراتوجا سبرينغز,40.3448,-111.9153,United States,US,USA
Kirovsk,كيروفسك,67.6091,33.6687,Russia,RU,RUS
American Fork,شوكة الأمريكية,40.3793,-111.7951,United States,US,USA
Syracuse,سيراكيوز,41.0864,-112.0697,United States,US,USA
Glenville,غلينفيلد,42.8869,-73.9925,United States,US,USA
Fitchburg,فيتشبيرغ,42.9859,-89.4255,United States,US,USA
Niles,النيلين,42.0279,-87.81,United States,US,USA
Duluth,دولوث,34.0053,-84.1491,United States,US,USA
Chamblee,شامبلي,33.8842,-84.3008,United States,US,USA
Rotterdam,روتردام,42.8133,-74.0129,United States,US,USA
Atwater,أتوتر,37.3543,-120.5981,United States,US,USA
Voorhees,فورهيس,39.845,-74.955,United States,US,USA
Pontes e Lacerda,بونتيس ه اسيردا,-15.2196,-59.35,Brazil,BR,BRA
Sosnogorsk,سوسنغورسك,63.5948,53.8943,Russia,RU,RUS
East Fishkill,الشرق فيشكيل,41.5567,-73.7824,United States,US,USA
Cheshire,شيشاير,41.5114,-72.9036,United States,US,USA
O'Fallon,أوفالون,38.5976,-89.9156,United States,US,USA
Sanford,سانفورد,43.4244,-70.7573,United States,US,USA
Firestone,فايرستون,40.1563,-104.9495,United States,US,USA
Cibolo,سيبولو,29.564,-98.2125,United States,US,USA
Raytown,Raytown,38.9944,-94.4641,United States,US,USA
Cottica,Cottica,3.85,-54.2333,Suriname,SR,SUR
Athens,أثينا,34.7847,-86.951,United States,US,USA
Cornelius,كورنيليوس,35.4731,-80.8822,United States,US,USA
Tauá,Tauá,-5.9995,-40.31,Brazil,BR,BRA
Lake Magdalene,بحيرة المجدلية,28.0875,-82.4791,United States,US,USA
Vernon,فيرنون,41.8364,-72.4606,United States,US,USA
Svendborg,سفينبورغ,55.0704,10.6167,Denmark,DK,DNK
Fleming Island,جزيرة فليمنغ,30.0988,-81.7124,United States,US,USA
Johnston,جونستون,41.8274,-71.5201,United States,US,USA
Geneva,جنيف,42.8644,-76.9827,United States,US,USA
SeaTac,سيتاك,47.4445,-122.2986,United States,US,USA
Norwood,نوروود,42.1861,-71.1948,United States,US,USA
Stockbridge,ستوكبريدج,33.5253,-84.2294,United States,US,USA
Tame,كبح,6.4603,-71.74,Colombia,CO,COL
Oak Ridge,أوك ريدج,35.9638,-84.2938,United States,US,USA
Aberdeen,أبردين,46.9757,-123.8095,United States,US,USA
Southgate,ساوثجيت,42.2047,-83.2057,United States,US,USA
Nouna,نونا,12.729,-3.86,Burkina Faso,BF,BFA
Lumberton,ومبرتون,34.6312,-79.0186,United States,US,USA
Windsor,ويندسور,41.871,-72.6736,United States,US,USA
North Attleborough,شمال أتلبورو,41.9699,-71.3345,United States,US,USA
Tocache Nuevo,توكاشي نويفو,-8.1796,-76.52,Peru,PE,PER
Mount Olive,جبل الزيتون,40.8662,-74.7426,United States,US,USA
Plattsburgh,بلاتسبرغ,44.6951,-73.4563,United States,US,USA
East Haven,الشرق هافن,41.2984,-72.8577,United States,US,USA
Wellesley,وليسلي,42.3043,-71.2855,United States,US,USA
Central,وسط,30.5593,-91.0369,United States,US,USA
Morgan City,مورجان سيتي,29.7041,-91.192,United States,US,USA
Salem,سالم,42.7902,-71.2203,United States,US,USA
Lake in the Hills,بحيرة في تلال,42.1913,-88.3478,United States,US,USA
Hermiston,هيرميستون,45.8322,-119.286,United States,US,USA
Newberg,نيوبيرغ,45.3075,-122.9601,United States,US,USA
Garner,دخر,35.6938,-78.6199,United States,US,USA
Agawam Town,أغاوام تاون,42.0657,-72.6526,United States,US,USA
Burlington,برلنغتون,40.8072,-91.1247,United States,US,USA
Tupiza,توبيزا,-21.4396,-65.72,Bolivia,BO,BOL
Maryville,مرفيل,35.7469,-83.9787,United States,US,USA
Granite City,مدينة الجرانيت,38.7295,-90.1263,United States,US,USA
Chili,الفلفل الحار,43.0845,-77.7541,United States,US,USA
West Warwick,وست وارويك,41.6986,-71.5156,United States,US,USA
West Springfield Town,غرب سبرينغفيلد تاون,42.1253,-72.6503,United States,US,USA
Perry Hall,قاعة بيري,39.4067,-76.4781,United States,US,USA
Henderson,هندرسون,37.8397,-87.5798,United States,US,USA
Gates,غيتس,43.1514,-77.713,United States,US,USA
Burton,بيرتون,42.9974,-83.6175,United States,US,USA
Monterey,مونتيري,36.5922,-121.8807,United States,US,USA
Schererville,Schererville,41.487,-87.4444,United States,US,USA
Milford,ميلفورد,42.1565,-71.5188,United States,US,USA
Big Spring,بيغ سبرينغ,32.2387,-101.4802,United States,US,USA
Ak’ordat,Ak'ordat,15.549,37.8867,Eritrea,ER,ERI
Northampton,نورثامبتون,42.3266,-72.6745,United States,US,USA
Karasuk,كاراسوك,53.7273,78.0219,Russia,RU,RUS
Harrison,هاريسون,41.0233,-73.7192,United States,US,USA
Wallkill,Wallkill,41.4853,-74.3941,United States,US,USA
Jacksonville,جاكسونفيل,34.8807,-92.1302,United States,US,USA
Bella Vista,بيلا فيستا,36.4667,-94.2707,United States,US,USA
Kartaly,كارتالي,53.0474,60.6819,Russia,RU,RUS
Mehlville,Mehlville,38.5018,-90.3149,United States,US,USA
Zheleznogorsk-Ilimskiy,جيليزنوغورسك-Ilimskiy,56.5762,104.1227,Russia,RU,RUS
Mpika,مبيكا,-11.83,31.46,Zambia,ZM,ZMB
Lacey,لاسي,39.8564,-74.2624,United States,US,USA
Austintown,أوستينتاون,41.0932,-80.7405,United States,US,USA
Kotel’nich,Kotel'nich,58.3041,48.3137,Russia,RU,RUS
Casselberry,كاسيلبيري,28.6625,-81.3218,United States,US,USA
Sunbury,صنبري,40.8617,-76.7874,United States,US,USA
Acaraú,Acaraú,-2.8896,-40.12,Brazil,BR,BRA
Benicia,بنيسيا,38.0704,-122.1541,United States,US,USA
Stoughton,ستوكتون,42.1192,-71.1019,United States,US,USA
Icó,ICO,-6.4,-38.85,Brazil,BR,BRA
Dal’nerechensk,Dal'nerechensk,45.9273,133.7223,Russia,RU,RUS
West Windsor,الغرب ويندسور,40.2897,-74.6267,United States,US,USA
Crofton,كروفتون,39.0144,-76.68,United States,US,USA
Wisconsin Rapids,ويسكونسين رابيدز,44.3928,-89.8265,United States,US,USA
Alga,طحلب,49.9032,57.335,Kazakhstan,KZ,KAZ
Aberdeen,أبردين,45.4646,-98.468,United States,US,USA
Magna,ماجنا,40.7094,-112.0828,United States,US,USA
Hobart,هوبارت,41.5139,-87.2729,United States,US,USA
Vestal,عذري,42.0492,-76.026,United States,US,USA
Thung Song,ثونج كلمات,8.154,99.7286,Thailand,TH,THA
Laplace,لابلاس,30.0731,-90.4758,United States,US,USA
East Chicago,الشرق شيكاغو,41.6484,-87.4536,United States,US,USA
Chiredzi,شيريدزي,-21.0496,31.66,Zimbabwe,ZW,ZWE
Princeton,برينستون,25.5396,-80.3971,United States,US,USA
Fortuna Foothills,فورتونا التلال,32.6616,-114.3973,United States,US,USA
Ruston,روستون,32.5329,-92.6361,United States,US,USA
Oktyabr’sk,Oktyabr'sk,49.4731,57.4449,Kazakhstan,KZ,KAZ
Drexel Heights,دريكسل مرتفعات,32.1457,-111.0479,United States,US,USA
Nev’yansk,Nev'yansk,57.4902,60.2148,Russia,RU,RUS
Branford,برانفورد,41.2841,-72.7981,United States,US,USA
Oakdale,أوكديل,44.9877,-92.9641,United States,US,USA
Llallagua,Llallagua,-18.42,-66.64,Bolivia,BO,BOL
Glen Ellyn,غلين إلن,41.8667,-88.0629,United States,US,USA
Sion,سيون,46.239,7.354,Switzerland,CH,CHE
Saugus,Saugus,42.4681,-71.0145,United States,US,USA
Gaoua,Gaoua,10.325,-3.174,Burkina Faso,BF,BFA
Ancud,انكود,-41.87,-73.83,Chile,CL,CHL
Aleysk,أليسك,52.4918,82.7777,Russia,RU,RUS
Belle Glade,بل غليد,26.6919,-80.6672,United States,US,USA
Sonora,سونورا,37.9819,-120.3828,United States,US,USA
Lansing,لانسينغ,41.5648,-87.5462,United States,US,USA
Kasangulu,Kasangulu,-4.5796,15.18,Congo (Kinshasa),CD,COD
Camiri,كاميري,-20.05,-63.52,Bolivia,BO,BOL
Canton,إقليم,34.2466,-84.4901,United States,US,USA
Millville,ميلفيل,39.3903,-75.0561,United States,US,USA
Mocímboa,Mocímboa,-11.3196,40.35,Mozambique,MZ,MOZ
Fuquay-Varina,فاكواي فارينا,35.5961,-78.7807,United States,US,USA
Gloversville,غلوفرسفيل,43.0491,-74.3465,United States,US,USA
Cayambe,Cayambe,0.0504,-78.16,Ecuador,EC,ECU
Kolpashevo,كولباشيفو,58.3004,82.9954,Russia,RU,RUS
Bolobo,Bolobo,-2.1595,16.24,Congo (Kinshasa),CD,COD
Fridley,[فريدلي,45.0841,-93.2595,United States,US,USA
Ashtabula,اشتابولا,41.8806,-80.7984,United States,US,USA
Garfield Heights,غارفيلد مرتفعات,41.4199,-81.6038,United States,US,USA
Dembī Dolo,أصناف ديمبى دولو,8.5337,34.8,Ethiopia,ET,ETH
Westport,يستبورت,41.1428,-73.3475,United States,US,USA
Santa Vitória do Palmar,سانتا فيتوريا دو بالمار,-33.52,-53.37,Brazil,BR,BRA
Seguin,سيجون,29.5891,-97.9661,United States,US,USA
Örnsköldsvik,أورنسكولدسفيك,63.318,18.7167,Sweden,SE,SWE
Neptune,نبتون,40.2105,-74.0538,United States,US,USA
Monroeville,مونروفيل,40.4262,-79.7605,United States,US,USA
Alice Springs,أليس سبرينغز,-23.701,133.88,Australia,AU,AUS
Dodge City,دودج سيتي,37.761,-100.0182,United States,US,USA
Sterling,الجنيه الإسترليني,41.7997,-89.6952,United States,US,USA
Mananjary,Mananjary,-21.2167,48.3333,Madagascar,MG,MDG
Oak Forest,غابات البلوط,41.6055,-87.7527,United States,US,USA
East Windsor,إيست ويندسور,40.2606,-74.5295,United States,US,USA
Deer Park,حديقة الغزلان,40.7623,-73.3219,United States,US,USA
Kirkwood,كيركوود,38.5789,-90.4203,United States,US,USA
Dix Hills,ديكس هيلز,40.8035,-73.337,United States,US,USA
Independence,استقلال,38.951,-84.5492,United States,US,USA
Forest Hills,تلال الغابات,42.9577,-85.4895,United States,US,USA
Vineyard,حقل عنب,38.4744,-121.319,United States,US,USA
Sanger,سانجر,36.6992,-119.5576,United States,US,USA
Galt,جالت,38.2693,-121.3,United States,US,USA
Queensbury,كوينزبري,43.3621,-73.6753,United States,US,USA
Atkarsk,أتكارسك,51.8765,44.9961,Russia,RU,RUS
Windsor,ويندسور,38.5418,-122.8086,United States,US,USA
Fremont,فريمونت,41.4396,-96.4879,United States,US,USA
Milton,ميلتون,42.2412,-71.0844,United States,US,USA
Danvers,دانفرس,42.574,-70.9494,United States,US,USA
Kinston,كينستون,35.2748,-77.5937,United States,US,USA
Touba,توبا,8.28,-7.684,Côte D’Ivoire,CI,CIV
Glen Cove,غلين كوف,40.8709,-73.6287,United States,US,USA
Pasadena,باسادينا,39.1552,-76.5537,United States,US,USA
Tualatin,[تثلتين,45.3772,-122.7746,United States,US,USA
Rockledge,Rockledge,28.3201,-80.732,United States,US,USA
Tongyangdao,Tongyangdao,41.7676,109.9711,China,CN,CHN
Shaker Heights,مرتفعات شاكر,41.4744,-81.5496,United States,US,USA
Sol’-Iletsk,Sol'-Iletsk,51.1603,54.9999,Russia,RU,RUS
Wilmette,ويلمت,42.077,-87.7282,United States,US,USA
Jeffersontown,Jeffersontown,38.2048,-85.5701,United States,US,USA
Santiago de Tolú,سانتياغو دي تولو,9.5358,-75.572,Colombia,CO,COL
New Milford,نيو ميلفورد,41.6043,-73.4213,United States,US,USA
Cañon City,كانون مدينة,38.4429,-105.2204,United States,US,USA
Vicksburg,فيكسبورج,32.3173,-90.8868,United States,US,USA
Savonlinna,سافونلينا,61.8666,28.8833,Finland,FI,FIN
St. Helens,سانت هيلين,45.8572,-122.8163,United States,US,USA
Geraldton,جيرالدتون,-28.7666,114.6,Australia,AU,AUS
Plum,وظيفة محترمة,40.5024,-79.7496,United States,US,USA
Shalqar,Shalqar,47.8363,59.6141,Kazakhstan,KZ,KAZ
Kuaidamao,Kuaidamao,41.68,125.75,China,CN,CHN
Monticello,مونتايسلو,45.298,-93.7984,United States,US,USA
Huntley,هنتلي,42.16,-88.433,United States,US,USA
Timaru,تيمارو,-44.3972,171.2425,New Zealand,NZ,NZL
Shirley,شيرلي,40.7949,-72.8743,United States,US,USA
West Chicago,غرب شيكاغو,41.896,-88.2252,United States,US,USA
Searcy,سيرسي,35.2418,-91.7351,United States,US,USA
Shemonaīkha,Shemonaīkha,50.6316,81.905,Kazakhstan,KZ,KAZ
Allen Park,آلين بارك,42.2595,-83.2107,United States,US,USA
Nikolayevsk-na-Amure,نيكولايفسك-نا-Amure ملف,53.1496,140.73,Russia,RU,RUS
Puerto Armuelles,بويرتو Armuelles,8.28,-82.87,Panama,PA,PAN
Gladstone,جلادستون,39.2133,-94.5592,United States,US,USA
Colíder,Colíder,-10.8173,-55.4506,Brazil,BR,BRA
Waterville,ترفيل,44.5441,-69.6624,United States,US,USA
West Islip,إسليب الغربية,40.7097,-73.2971,United States,US,USA
Sikonge,Sikonge,-5.6295,32.77,Tanzania,TZ,TZA
Horn Lake,القرن بحيرة,34.9512,-90.0501,United States,US,USA
South Laurel,جنوب لوريل,39.0603,-76.8456,United States,US,USA
Lewes,لويس,38.7781,-75.1454,United States,US,USA
New London,نيو لندن,41.3502,-72.1023,United States,US,USA
Asino,Asino,56.9931,86.1627,Russia,RU,RUS
Libenge,يبنغي,3.6604,18.62,Congo (Kinshasa),CD,COD
Paramus,باراموس,40.9455,-74.0712,United States,US,USA
Bernards,برنارد,40.6761,-74.5678,United States,US,USA
Norfolk,نورفولك,42.0328,-97.4209,United States,US,USA
Stafford,ستافورد,39.7049,-74.2643,United States,US,USA
Ocean,محيط,40.252,-74.0392,United States,US,USA
Fernandina Beach,فرناندينا بيتش,30.658,-81.4504,United States,US,USA
Coronel Suárez,كورونيل سواريز,-37.4666,-61.9166,Argentina,AR,ARG
Zeya,زيا,53.75,127.2666,Russia,RU,RUS
Bunbury,بانبيري,-33.3443,115.6502,Australia,AU,AUS
Maryland Heights,ميريلاند هايتس,38.7188,-90.475,United States,US,USA
East Lake-Orient Park,شرق بحيرة-الشرق بارك,27.9971,-82.3653,United States,US,USA
Tara,تارا,56.8982,74.3782,Russia,RU,RUS
Aripuanã,Aripuanã,-9.17,-60.64,Brazil,BR,BRA
Shelby,شيلبي,35.2904,-81.5451,United States,US,USA
Chancay,Chancay و,-11.5596,-77.27,Peru,PE,PER
Graham,غراهام,47.0407,-122.2757,United States,US,USA
Wasco,واسكو,35.5938,-119.3671,United States,US,USA
McHenry,ماكهنري,42.3388,-88.2931,United States,US,USA
Wappinger,Wappinger,41.59,-73.8918,United States,US,USA
Chíos,خيوس,38.3681,26.1358,Greece,GR,GRC
Léo,ليو,11.094,-2.098,Burkina Faso,BF,BFA
Paragould,باراغولد,36.0556,-90.5148,United States,US,USA
Yukon,يوكون,35.5201,-97.7638,United States,US,USA
Wakefield,ويكفيلد,42.5035,-71.0656,United States,US,USA
Bafoulabé,بافولابي,13.8004,-10.82,Mali,ML,MLI
Seneca,سينيكا,34.6816,-82.9609,United States,US,USA
Ilchester,إيلتشيستير,39.2187,-76.7684,United States,US,USA
New Windsor,نيو ويندسور,41.4742,-74.1089,United States,US,USA
Shoreview,شورفيو,45.0842,-93.1358,United States,US,USA
Cortland,كورتلاند,42.6004,-76.1784,United States,US,USA
Norco,نوركو,33.9253,-117.55,United States,US,USA
West Milford,الغرب ميلفورد,41.1062,-74.3913,United States,US,USA
Mint Hill,النعناع هيل,35.1781,-80.6532,United States,US,USA
Bixby,بيكسبي,35.9454,-95.8773,United States,US,USA
Rock Springs,روك سبرينجس,41.5951,-109.2237,United States,US,USA
Zionsville,Zionsville,39.999,-86.2921,United States,US,USA
West Linn,الغرب لين,45.3669,-122.6399,United States,US,USA
Pugachev,إيميليان,52.0148,48.7944,Russia,RU,RUS
Viana,فيانا,-3.2096,-45,Brazil,BR,BRA
Colleyville,كوليفيل,32.8913,-97.1486,United States,US,USA
Waynesboro,ينيسبورو,39.7525,-77.5822,United States,US,USA
La Ligua,لا Ligua,-32.46,-71.24,Chile,CL,CHL
East St. Louis,الشرق سانت لويس,38.6156,-90.1304,United States,US,USA
Statesville,ستتسفيل,35.7838,-80.8711,United States,US,USA
Garden City,جاردن سيتي,42.3244,-83.3412,United States,US,USA
Short Pump,مضخة قصيرة,37.6549,-77.6201,United States,US,USA
Thomasville,توماسفيل,35.8813,-80.0807,United States,US,USA
Marshalltown,مارشال تاون,42.0341,-92.9067,United States,US,USA
Ramsey,رمزي,45.2617,-93.4494,United States,US,USA
Nzega,Nzega,-4.2096,33.18,Tanzania,TZ,TZA
Mahwah,ماهوا,41.0816,-74.1856,United States,US,USA
Natchez,ناتشيز,31.5437,-91.3867,United States,US,USA
